"Sentence","Sentiment"
"O fornecedor finlandês de soluções de TI afetação oyj hel: AFE1V disse hoje que está caindo para um prejuízo líquido de 115.000 euros no segundo trimestre de 2010, com um lucro de 845.000 euros no período correspondente do ano anterior.","negative"
"O lucro líquido nos três meses até 31 de março caiu para (x20ac) 103 milhões (US $ 165 milhões) a partir de (x20ac) 131 milhões no ano anterior, informou a empresa finlandesa.","negative"
"O prejuízo antes de impostos totalizou 162,3 milhões de euros em comparação com um lucro de 253,5 milhões de euros em 2007 .","negative"
"O anúncio elevou a Feenet que caiu 6,3 %, ou EUR0,71, no comércio de Frankfurt para EUR10 .65, quando os investidores desistiram da Hope United Internet AG e Drillisch seguiriam sua própria aquisição e separação da Freenet.","negative"
"$ Googl é um curto abaixo de 740 no BB superior e está em excesso","negative"
"Dólar americano anula ganhos de vendas da SABMiller","negative"
"ADPnews - 3 de agosto de 2009 - O grupo de mídia finlandês Ilkka-Yhtyma Oyj HEL: ILK2S disse hoje que seu lucro líquido caiu 45% no ano para 5,9 milhões de euros (8,4 milhões de dólares) no primeiro semestre de 2009.","negative"
"O grupo finlandês da indústria florestal Stora Enso Oyj emitiu na quinta - feira ( 20 de Março ) um alerta de lucros para o primeiro trimestre de 2008 .","negative"
"O lucro antes de impostos diminuiu 37% para 193,1 milhões de euros, de 305,6 milhões de euros.","negative"
"O prejuízo antes de impostos totalizou 162,3 milhões de euros em comparação com um lucro de 253,5 milhões de euros em 2007 .","negative"
"TambÃ©m reduzimos nossas projeÃ§Ãµes de preÃ§os para papel e embalagensâeuros?, disse um analista do Goldman Sachs em nota na segunda-feira.","negative"
"O lucro diluído por acção ( EPS ) situou - se em 0,25 euros versus 0,42 euros .","negative"
"A seguradora Axa (PAR: CS) caiu 5,35% para 14,15 euros, depois do Citigroup e do ING terem reduzido os seus objectivos para as acções.","negative"
"O volume de dispositivos na área diminuiu 21%, para 2,7 milhões de unidades.","negative"
"O AUMENTO DOS custos forçou o produtor de embalagens Huhtamaki a cortar 90 empregos em sua fábrica em Hampshire.","negative"
"Lucros das empresasMeggitt atingidos pelos fracos mercados energético e militar","negative"
"O resultado operacional , excluindo itens extraordinários , totalizou 9,1 milhões de euros em comparação com 10,6 milhões de euros em operações continuadas , excluindo itens extraordinários em 2004 .","negative"
"$ JD caiu 20% no mercado após o horário comercial.Alguém se importa em explicar por quê?","negative"
"O preço das ações da Kingfisher cai com base no custo para implementar nova estratégia","negative"
"A situação de concorrência acirrada no mercado de automação de produção afetou as vendas líquidas durante 2006, disse a Cencorp.","negative"
"$GRPN pode estar sendo vendido antes dos ganhos de $P...","negative"
"$ Rxii tang é realmente tóxico, eles continuam reduzindo o preço das ações.Pelo menos eles poderiam deixá -lo subir um pouco antes de arrastá -lo para baixo.","negative"
"O resultado antes de impostos diminuiu para quase 14,5 milhões de euros, em comparação com quase 20 milhões de euros no período contabilístico anterior.","negative"
"A Corporação Finlandesa Suominen, que fabrica lenços umedecidos, não-tecidos e embalagens flexíveis, espera que mudanças na situação do mercado reduzam as vendas de não-tecidos e lenços umedecidos da Suominen em relação aos volumes estimados anteriormente.","negative"
"O fluxo de caixa das operações em janeiro a dezembro de 2008 foi de 18,1 milhões de euros negativos em comparação com 39,0 MN de euros no período correspondente em 2007.","negative"
"O tráfego aéreo da Finlândia está em paralisação desde então.","negative"
"$ Lnkd diariamente Fase 2 Reteste - Preço experimentando rejeição precoce.Pode testar novamente?http://stks.co/t04xx","negative"
"Trancado em algumas opções de venda de $ FB para um bom ganho","negative"
"As receitas de comissões diminuíram para 3,8 milhões de euros , em comparação com 4,6 milhões de euros no terceiro trimestre de 2007 .","negative"
"Preço das ações do Barclays moderado enquanto banco enfrenta nova investigação cambial","negative"
"$UGAZ Será que esse frio prejudicará a produção massiva de plataformas horizontais. Quem sabe http://stks.co/p1V6P","negative"
"No ano passado , 8,3 milhões de passageiros voaram pela companhia aérea , uma queda de 4 % em relação a 2007 .","negative"
"O movimento de alta do $ SPY terminou aguardando a próxima configuração","negative"
"A Polícia e a Pensão dos Bombeiros de Baltimore, que tem cerca de 1,5 mil milhões de dólares, perderam cerca de 3,5 milhões de dólares no esquema Ponzi de Madoff.","negative"
"ATUALIZAÃÃO 1-ClassificaÃ§Ãµes de crÃ©dito da BHP Billiton frÃ¡geis no EF16, alertam agÃªncias","negative"
"A estimativa anterior da empresa era de uma receita inferior aos 93,9 milhões de euros do ano anterior.","negative"
"Só em Setembro, o mercado diminuiu 10,2% em termos anuais, para 19,28 milhões de litros.","negative"
"17 de março de 2011 - O Goldman Sachs estima que existem perspectivas negativas para as operações móveis norueguesas da Telenor da Noruega ASA OSL: Tel e a Suécia, TeliaSonera AB Sto: TLSN no curto prazo.","negative"
"O lucro operacional caiu para 15,1 milhões de euros, contra 24,6 milhões de euros em 2006.","negative"
"O índice OMX Nordic 40 OMXN40, compreendendo as 40 ações nórdicas mais negociadas na Bolsa da Nasdaq OMX, fechou uma queda de 0,87 % em 1.064,14 pontos na quinta -feira.","negative"
"A perda antes de impostos totalizou 117 milhões de euros, em comparação com uma perda de 65 milhões de euros no período correspondente.","negative"
"A YIT apresentou reconvenções contra a Neste Oil num total de cerca de 25 milhões de euros, principalmente com base no trabalho realizado ao abrigo do contrato e nos custos adicionais incorridos devido ao prolongamento do projecto.","negative"
"O lucro operacional diminuiu para 16 milhões de euros, de 21,1 milhões de euros em 2008.","negative"
"Além disso, mais 29 funcionários podem ser despedidos até novo aviso e toda a força de trabalho pode ser despedida por curtos períodos, se necessário.","negative"
"O chefe da Whitbread, Andy Harrison, defende a queda nas vendas como 'apenas um pontinho'","negative"
"6 de janeiro âeuros A Ford estÃ¡ enfrentando dificuldades diante da desaceleraÃ§Ã£o das vendas de caminhÃµes e SUVs e de um excesso de carros atualizados e indispensÃ¡veis.","negative"
"O Stockmann Group, com sede na Finlândia, fechou sete lojas de esportes de franquia Nike na Rússia.","negative"
"As vendas líquidas diminuíram para 91,6 Mn de euros, a partir de 109mn de euros no período correspondente em 2005.","negative"
"$RIMM $spx $nya $compq $djia tudo caindo","negative"
"O lucro operacional totalizou 9,4 milhões de euros , abaixo dos 11,7 milhões de euros em 2004 .","negative"
"As vendas da Hobby Hall diminuíram 26 por cento devido à implementação de um novo sistema de informação que envolveu a mudança no princípio de contabilização de vendas.","negative"
"$AMRN Recebeu sinal de venda em 01/07/14 ainda em vigor com meta abaixo de 1,50","negative"
"O AUMENTO DOS custos forçou o produtor de embalagens Huhtamaki a cortar 90 empregos em sua fábrica em Hampshire.","negative"
"No entanto, as vendas líquidas caíram para 803,6 milhões de euros, de 1,2 bilhão de euros.","negative"
"A desenvolvedora finlandesa de soluções de automação Cencorp Corporation ( OMX Helsinki : CNC1V ) emitiu na quinta - feira ( 18 de setembro ) um alerta de lucro para o terceiro trimestre de 2008 .","negative"
"$COST vendido finalmente obtendo ganhos. Vou pegar metade dos meus ganhos em 147","negative"
"O JP Morgan espera que a Scala reduza a previsÃ£o de crescimento da Nobel Biocare para 2007 da actual orientaÃ§Ã£o de 23-25 âeurosâeurospor cento, bem como a meta de margem operacional dos actuais 34-35 por cento.","negative"
"Royal Mail, Johnson Matthey liderar FTSE Lower","negative"
"A Scanfil também emitiu um aviso de lucro.","negative"
"O Banco FinlandÃªs de +Ãeurosland relata que seu lucro operacional caiu para 4,9 milhÃµes de euros no terceiro trimestre de 2007, de 5,6 milhÃµes de euros no terceiro trimestre de 2006.","negative"
"Mais de um terço dos participantes originais desistiram devido a náuseas e outros efeitos colaterais.","negative"
"O lucro antes de impostos diminuiu 37% para 193,1 milhões de euros, de 305,6 milhões de euros.","negative"
"$FB movimentando em alto volume no preço do IPO. Muitos vendedores tentando sair. Pode demorar um pouco para consolidar antes de subir.","negative"
"O Grupo Finlandês Vaahto, que fornece tecnologia para a fabricação de papel e máquinas de processo, está iniciando negociações relativas às demissões temporárias de todos os 140 funcionários nas fábricas da empresa em Hollola e Tampere, na Finlândia.","negative"
"Lloyds cortará 945 empregos como parte de estratégia de reestruturação de três anos","negative"
"As receitas de comissões diminuíram para 3,8 milhões de euros , em comparação com 4,6 milhões de euros no terceiro trimestre de 2007 .","negative"
"Ainda há falta de $GNL na área de $11,70...a próxima parada pode cair até $9,00. Alguém bateu forte com 230.000 shs esta manhã! Mais a seguir","negative"
"Berkshire divulga laços da unidade com o Irã e abre investigação","negative"
"No entanto, sua participação de mercado diminuiu para 47,59 %, ante 48 % no ano anterior.","negative"
"AB InBev ataca rejeição de oferta da SABMiller","negative"
"O vice-presidente do conselho da EMSA, Juri Lember, disse ao BNS na quarta-feira que esta foi a primeira vez que ouviu falar da greve, já que o lado sueco ainda não havia informado o sindicato estoniano.","negative"
"A venda resultará em uma perda de capital de EUR5m para o Solidium, que obteve ações da Tikkurila em março de 2010.","negative"
"$ AAPL Momento do preço enfraquecendo o encerramento.","negative"
"O banco finlandês de +àland +àlandsbanken emitiu um alerta de lucro.","negative"
"No primeiro semestre de 2008 , o lucro operacional do Banco caiu para 11,8 milhões de euros , contra 18,9 milhões de euros , enquanto a margem financeira aumentou para 20,9 milhões de euros , contra 18,8 milhões de euros no primeiro semestre de 2007 .","negative"
"$ AAPL Tardefloff como de costume será brutal.Prepare -se para perder uma tonelada de dinheiro.","negative"
"O lucro operacional totalizou 1,22 milhão de euros, abaixo dos 3,56 milhões de euros no primeiro trimestre de 2008.","negative"
"O Windows 10 é horrível, por que forçou uma atualização no meu PC sem o meu consentimento?#windows #microsoft $ msft","negative"
"$TSLA mais fraco na lista de observação DT de hoje","negative"
"As ações da Nokia nos EUA caíram 3,3 por cento, para US$ 12,73, às 17h50 GMT.","negative"
"O lucro operacional antes de itens não recorrentes foi de 8,3 milhões de euros nos primeiros nove meses de 2008, em comparação com 8,4 milhões de euros no período correspondente em 2007.","negative"
"25 de março de 2011 - A fabricante finlandesa de eletrônicos Scanfil Oyj HEL: A SCF1V disse hoje que seu plano de fundir a Scanfil EMS Group, de propriedade integral, com a Ojala-Yhtyma Oy encontrou um obstáculo, já que os acionistas da rival doméstica rejeitaram o acordo.","negative"
"Ataque de urso $PLUG","negative"
"A perda operacional totalizou 0,9 milhões de euros, abaixo do lucro de 2,7 milhões de euros.","negative"
"O lucro operacional foi de -0,1 milhões de euros, abaixo dos 1,3 milhões de euros.","negative"
"O i-Grid mostra o $DIA limitado a longo prazo na faixa de 123,40 a 124,77; qualquer alta além dos níveis de hoje ou dentro dessa faixa leva ao colapso.","negative"
"Ã uma mÃ¡ idÃ©ia fazer previsÃµes de 5 min baseadas na fÃ©: RT @dandyDuct $ AAPL Signal Signal atingido em 584, ele cairÃ¡ pelos prÃ³ximos 5 minutos","negative"
"A peer Peugeot caiu 0,81 por cento, uma vez que as suas vendas aumentaram apenas 6,3 por cento em relação ao mesmo período do ano passado.","negative"
"Acabei de encontrar este gráfico incrível - $OFIX - santo guacamole. SUPER sobrecomprado. http://stks.co/e0PX1","negative"
"The Boeing Company (NYSE:BA) Bearish Trader aposta US$ 550 mil que as ações serão vendidas em 9,79% até o vencimento em julho $BA http://stks.co/tCSE","negative"
"As Finnlines estimadas em sua reunião geral anual que 2008 serão financeiramente um ano difícil devido a grandes investimentos.","negative"
